datetime,LN,lai,Icsun,Icsh,laisun,laish,sunhgt,aAn,bAn,leaf,assim,assimSum,dvs
2017-10-07 07:00:00,15.918084787740257,0.22165398110404527,1.1485897480312248,0.1591994815412241,0.18243581901973632,0.03921816208430895,0.13795647920125687,-1.335919933502822,-1.4081060478414367,1.1790627923877635,-0.03228584167038818,-0.7172748013374496,0.5154559537164443
2017-10-07 08:00:00,15.970720284056554,0.22165398110404527,11.249223142361906,0.5647382671385981,0.20398795259852828,0.01766602850551699,0.3351452953984071,-0.6036502448161057,-1.3654889532068275,1.1790627923877635,-0.01590409558407148,-0.733178896921521,0.5167781289422602
2017-10-07 09:00:00,16.02343194452669,0.27499905065233715,55.53593013137043,2.254867619283207,0.2566945795691107,0.01830447108322647,0.5158267584409315,2.19352067829255,-1.268791453605491,1.2094590817569164,0.058302753676267326,-0.6748761432452537,0.5180942255205399
2017-10-07 10:00:00,16.076244051164227,0.27499905065233715,66.60342782058258,2.161963756006818,0.26028588141847697,0.01471316923386018,0.6679307278296518,2.7731907819290598,-1.3294558484183627,1.2491932760730615,0.07584428499796181,-0.5990318582472919,0.5193976422015363
2017-10-07 11:00:00,16.129037582299304,0.27499905065233715,44.41688206054767,1.2812958745217289,0.26190147381570994,0.013097576836627212,0.7734918773847124,1.4758493878490113,-1.379523378641626,1.2696307115833803,0.03979354136666261,-0.5592383168806293,0.5207042912304198
2017-10-07 12:00:00,16.181876302375763,0.27499905065233715,109.75164771622543,3.0504503834669627,0.26237432495742746,0.012624725694909689,0.8120180124682007,4.987486306544817,-1.3357730732150432,1.3433382102588223,0.13950625510160525,-0.41973206177902406,0.5219909731559057
2017-10-07 13:00:00,16.233674783645164,0.27499905065233715,245.36951363439766,7.0781858376413975,0.26190147381570994,0.013097576836627212,0.7734918773847124,10.059157957222324,-1.3673580292184813,1.4933708484642403,0.28259271548899395,-0.1371393462900301,0.5232033239391943
2017-10-07 14:00:00,16.284914684672874,0.27499905065233715,273.2204787125978,8.868804379959045,0.26028588141847697,0.01471316923386018,0.6679307278296518,10.841877956623827,-1.3323693322710328,1.653974105163755,0.30265751354799736,0.16551816725796725,0.5243957863281302
2017-10-07 15:00:00,16.33589655950463,0.27499905065233715,267.55331180215416,10.863188890283446,0.2566945795691107,0.01830447108322647,0.5158267584409315,10.648099173148253,-1.2333728878682455,1.8091350616577728,0.29275917502687193,0.4582773422848392,0.5255801942004695
2017-10-07 16:00:00,16.38725802456655,0.27499905065233715,238.13329846950373,14.505735639160275,0.24816027444250296,0.026838776209834186,0.3351452953984071,9.77905127154695,-0.9341186963211328,1.9463516408393589,0.2593837560265646,0.7176610983114038,0.5267766639273211
2017-10-07 17:00:00,16.43873611158644,0.27499905065233715,125.93557874769962,21.28320908737492,0.2164145234088741,0.05858452724346305,0.13795647920125687,5.341439056415823,-0.4710084722537254,2.0099231174921925,0.12186408733600962,0.8395251856474134,0.5279771268394556
2017-10-07 18:00:00,16.491338213356343,0.27499905065233715,15.147690525179332,11.784876198571446,0.14939854464242266,0.1256005060099145,0.05,-0.6338440234759197,-0.8616906568393679,2.0099231174921925,-0.02191580897334914,0.8176093766740643,0.529231608246391
2017-10-07 19:00:00,16.544164504531548,0.27499905065233715,0.5184477411891733,0.4033514175106297,0.14939854464242266,0.1256005060099145,0.05,-1.462131433491945,-1.4704905717406132,2.0099231174921925,-0.043538544158371044,0.7740708325156933,0.5305317529075713
2017-10-07 20:00:00,16.59646971631932,0.27499905065233715,0.022541206138659717,0.017537018152636075,0.14939854464242266,0.1256005060099145,0.05,-1.3296863219316895,-1.3300547650285972,2.0099231174921925,-0.039496545306290154,0.7345742872094032,0.531871000181002
2017-10-07 21:00:00,16.648631458616318,0.27499905065233715,0.022541206138659717,0.017537018152636075,0.14939854464242266,0.1256005060099145,0.05,-1.3053773159282225,-1.3057464160269896,2.0099231174921925,-0.038774579232513304,0.69579970797689,0.5332155152597536
2017-10-07 22:00:00,16.701063564497392,0.27499905065233715,0.022541206138659717,0.017537018152636075,0.14939854464242266,0.1256005060099145,0.05,-1.3544131489810551,-1.3547809335642975,2.0099231174921925,-0.04023092060178378,0.6555687873751062,0.5345492761368621
2017-10-07 23:00:00,16.75365456499402,0.27499905065233715,0.022541206138659717,0.017537018152636075,0.14939854464242266,0.1256005060099145,0.05,-1.3923012058456772,-1.3926679999611744,2.0099231174921925,-0.041356178570466716,0.6142126088046395,0.5358744211236451
2017-10-08 00:00:00,16.80595977678179,0.27499905065233715,0.022541206138659717,0.017537018152636075,0.14939854464242266,0.1256005060099145,0.05,-1.3296863219316895,-1.3300547650285972,2.0099231174921925,-0.039496545306290154,0.5747160634983492,0.5372136683970758
2017-10-08 01:00:00,16.858043621542095,0.27499905065233715,0.0,0.0,0.14939854464242266,0.1256005060099145,0.05,-1.2950416103300544,-1.2950416103300544,2.0099231174921925,-0.0384626030467722,0.5362534604515771,0.5385607319321136
2017-10-08 02:00:00,16.909677207911937,0.27499905065233715,0.022541206138659717,0.017537018152636075,0.14939854464242266,0.1256005060099145,0.05,-1.2348928795802845,-1.2352639410027253,2.0099231174921925,-0.03668122530478747,0.4995722351467896,0.5399196254635729
2017-10-08 03:00:00,16.961208740003954,0.27499905065233715,0.022541206138659717,0.017537018152636075,0.14939854464242266,0.1256005060099145,0.05,-1.2234934009626428,-1.2238647877821145,2.0099231174921925,-0.03634266637259032,0.4632295687741993,0.5412806920616918
2017-10-08 04:00:00,17.01217119494617,0.32360895712982135,0.023964076041748387,0.02232228013534348,0.16030272040642715,0.1633062367233942,0.05,-1.167834900637826,-1.1679572766180086,2.0099231174921925,-0.040817716458048464,0.42241185231615086,0.542651573204446
2017-10-08 05:00:00,17.06399695251385,0.32360895712982135,0.023964076041748387,0.02232228013534348,0.16030272040642715,0.1633062367233942,0.05,-1.2578816195517064,-1.2580031433353727,2.0099231174921925,-0.043964813306269585,0.3784470390098813,0.5440059231117869
2017-10-08 06:00:00,17.11663244883015,0.32360895712982135,0.023964076041748387,0.02232228013534348,0.16030272040642715,0.1633062367233942,0.05,-1.4050424505668369,-1.4051626797899226,2.0099231174921925,-0.049108027283967126,0.3293390117259142,0.5453280983376028
2017-10-08 07:00:00,17.16912173334812,0.32360895712982135,3.249701732116629,0.6657961343992729,0.24260088489949977,0.08100807223032158,0.13371764913899598,-1.1316811726798197,-1.3197698150063955,2.0099231174921925,-0.041197557141107725,0.28814145458480644,0.546659037437836
2017-10-08 08:00:00,17.221901037992783,0.32360895712982135,72.13201575886252,5.1337994779784015,0.2864282549025451,0.03718070222727626,0.3305417731899567,2.9319067146788065,-1.246292326453166,2.0543219066852014,0.08569183319400708,0.37383328777881353,0.54793170789934
2017-10-08 09:00:00,17.272458360191784,0.32360895712982135,173.06561101071728,8.207254290559376,0.29824542146509253,0.02536353566472882,0.5106834389936092,7.29051068798179,-1.4692216190642058,2.176043295769159,0.2308064520130234,0.6046397397918369,0.5491039438802809
2017-10-08 10:00:00,17.319001401220756,0.32360895712982135,230.34013256255867,8.738162458440318,0.303220380551481,0.020388576578340367,0.6621102473296375,9.016402863633518,-1.8391998784129489,2.329707632077276,0.29121751151487224,0.8958572513067091,0.5501933387563723
2017-10-08 11:00:00,17.36448712311952,0.32360895712982135,268.7898878968031,9.065121282093783,0.3054587390813279,0.018150218048493427,0.7670232416132016,10.193696770796937,-1.9067010421832493,2.505273749809511,0.33254784603174103,1.2284050973384502,0.5512660196210108
2017-10-08 12:00:00,17.408828213990862,0.32360895712982135,293.1120591449318,9.525709465790328,0.3061138923566593,0.01749506477316204,0.8052631861822652,10.861259691466657,-1.96841274343599,2.692798404499797,0.35535725693329867,1.583762354271749,0.5523219988833014
2017-10-08 13:00:00,17.450613950747822,0.32360895712982135,306.3308473891532,10.331215603971621,0.3054587390813279,0.018150218048493427,0.7670232416132016,11.044026297320828,-2.1091453528678135,2.8825623824556343,0.360202993103894,1.9439653473756429,0.553344697740242
2017-10-08 14:00:00,17.4920550093774,0.32360895712982135,274.4040077428813,10.409765646258757,0.303220380551481,0.020388576578340367,0.6621102473296375,10.039506612784788,-2.1291114785109966,3.0527691147296596,0.32408353403146095,2.268048881407104,0.5543632539763124
2017-10-08 15:00:00,17.53206053805576,0.32360895712982135,320.56352299296304,15.202016935172066,0.29824542146509253,0.02536353566472882,0.5106834389936092,11.322564445413425,-1.922452820402732,3.2416141702653802,0.35943942287670716,2.627488304283811,0.555365290370942
2017-10-08 16:00:00,17.573501596685336,0.32360895712982135,278.63849789284683,19.831335087169354,0.2864282549025451,0.03718070222727626,0.3305417731899567,10.181967223175302,-1.5251627769480451,3.4032735424564318,0.30884721985632774,2.936335524140139,0.5563838466070123
2017-10-08 17:00:00,17.61870938723365,0.32360895712982135,127.85711732917885,26.195257746856644,0.24260088489949977,0.08100807223032158,0.13371764913899598,4.632115048987628,-0.8320600738125499,3.460828788762953,0.11408597574638196,3.050421499886521,0.5574523500201048
2017-10-08 18:00:00,17.666677007359073,0.32360895712982135,20.53721316777838,19.130194075989362,0.16030272040642715,0.1633062367233942,0.05,-0.9377613907858658,-1.0278420791331129,3.460828788762953,-0.034363302183820804,3.0160581977027,0.5585667863379844
2017-10-08 19:00:00,17.718155094378965,0.32360895712982135,0.5511737489602127,0.5134124431128999,0.16030272040642715,0.1633062367233942,0.05,-1.8754642924712461,-1.8781380726844943,3.460828788762953,-0.06559419839097123,2.950463999311729,0.5597672492501189
2017-10-08 20:00:00,17.770993814455423,0.32360895712982135,0.023964076041748387,0.02232228013534348,0.16030272040642715,0.1633062367233942,0.05,-1.5537581300035403,-1.5538771587520228,3.460828788762953,-0.05430558451169558,2.896158414800033,0.5610539311756049
2017-10-08 21:00:00,17.823764399245103,0.32360895712982135,0.023964076041748387,0.02232228013534348,0.16030272040642715,0.1633062367233942,0.05,-1.457527695642165,-1.4576474896546505,3.460828788762953,-0.050942366713866996,2.8452160480861663,0.5623637717439199
