datetime,doy,dap,hour,LN,lai,Icsun,Icsh,laisun,laish,sunhgt,aAn,bAn,leaf,assim,assimSum,dvs
2017-10-11 12:00:00,284,21.0,12,20.907181771822057,0.5081959679371574,211.77065046286793,10.472246278727258,0.4651496236898157,0.04304634424734166,0.7852195877365912,8.218056950224126,-1.8363060521392567,7.627741275053731,0.4043066222225912,8.247881397361546,0.6383739894265362
2017-10-11 13:00:00,284,21.0,13,20.958771556775684,0.5081959679371574,82.86060890204939,4.249068820135207,0.46354675341705776,0.04464921452009962,0.7478078654087897,3.172165424236721,-1.598272134848075,7.702503629064802,0.1511012219360162,8.398982619297563,0.6395784307009892
2017-10-11 14:00:00,284,21.0,14,21.011418351640827,0.5678314921116757,45.659893155296174,2.8804288394339164,0.5057548653005227,0.062076626811153,0.644786197101915,1.31683079767065,-1.466587206244626,7.730064900041316,0.062094901969235554,8.461077521266798,0.6408366048692433
2017-10-11 15:00:00,284,21.0,15,21.06419765628549,0.5678314921116757,36.50181921684816,2.85656675549059,0.4908889980739665,0.0769424940377092,0.49535934595703246,0.8233920040957465,-1.4079831346899931,7.7416008502622065,0.03195291693239242,8.49303043819919,0.6421092753307475
2017-10-11 16:00:00,284,21.0,16,21.116991187420567,0.5678314921116757,22.526539582328972,2.6258529915460596,0.45606770483504105,0.11176378727663466,0.31683304919994715,0.08723080217666102,-1.2823354468358656,7.7416008502622065,-0.011181835550644845,8.481848602648546,0.643415924359631
2017-10-11 17:00:00,284,21.0,17,21.169582187917193,0.5678314921116757,11.276692876823656,4.4871580832679285,0.33403022187541626,0.23380127023625946,0.12111835427366358,-0.5882264551337677,-1.0683159482212763,7.7416008502622065,-0.04819597621514392,8.433652626433402,0.6447410693464141
2017-10-11 18:00:00,284,21.0,18,21.221666032677497,0.5678314921116757,1.5841769944174349,2.7269949003836986,0.18824039190226352,0.3795911002094122,0.05,-1.1785023289812093,-1.0949558943344169,7.7416008502622065,-0.06884754331064422,8.364805083122757,0.6460881328814518
2017-10-11 19:00:00,284,21.0,19,21.273581863571412,0.5678314921116757,0.027313396455473017,0.04701715345489136,0.18824039190226352,0.3795911002094122,0.05,-1.269330154147267,-1.2678730850383844,7.7416008502622065,-0.07778295485413173,8.287022128268626,0.6474401152930948
2017-10-11 20:00:00,284,21.0,20,21.324783621802705,0.5678314921116757,0.027313396455473017,0.04701715345489136,0.18824039190226352,0.3795911002094122,0.05,-1.1895208793232588,-1.1880548451618331,7.7416008502622065,-0.07288821960665455,8.214133908661971,0.6488072872503975
2017-10-11 21:00:00,284,21.0,21,21.375491419212178,0.5678314921116757,0.027313396455473017,0.04701715345489136,0.18824039190226352,0.3795911002094122,0.05,-1.146023961423778,-1.1445528442591835,7.7416008502622065,-0.0702205278870188,8.143913380774952,0.6501815731836355
2017-10-11 22:00:00,284,21.0,22,21.42619921662165,0.5678314921116757,0.027313396455473017,0.04701715345489136,0.18824039190226352,0.3795911002094122,0.05,-1.146023961423778,-1.1445528442591835,7.7416008502622065,-0.0702205278870188,8.073692852887934,0.6515558591168734
2017-10-11 23:00:00,284,21.0,23,21.47677398394461,0.5678314921116757,0.027313396455473017,0.04701715345489136,0.18824039190226352,0.3795911002094122,0.05,-1.135381855586764,-1.133909472477685,7.7416008502622065,-0.06956784032220543,8.004125012565728,0.6529317290115872
2017-10-12 00:00:00,285,22.0,0,21.526927129692385,0.5678314921116757,0.027313396455473017,0.04701715345489136,0.18824039190226352,0.3795911002094122,0.05,-1.1040010069136041,-1.102524837929024,7.7416008502622065,-0.06764322943147598,7.936481783134252,0.654311855903718
2017-10-12 01:00:00,285,22.0,1,21.57693230123945,0.5678314921116757,0.0,0.0,0.18824039190226352,0.3795911002094122,0.05,-1.0957684074955056,-1.0957684074955056,7.7416008502622065,-0.06719887546239682,7.869282907671855,0.6556932308152498
2017-10-12 02:00:00,285,22.0,2,21.62678582041854,0.5678314921116757,0.027313396455473017,0.04701715345489136,0.18824039190226352,0.3795911002094122,0.05,-1.0835278601010816,-1.082049177422106,7.7416008502622065,-0.06638759425016588,7.802895313421689,0.657075765186646
2017-10-12 03:00:00,285,22.0,3,21.67663933959763,0.5678314921116757,0.027313396455473017,0.04701715345489136,0.18824039190226352,0.3795911002094122,0.05,-1.0835278601010816,-1.082049177422106,7.7416008502622065,-0.06638759425016588,7.736507719171523,0.6584582995580422
2017-10-12 04:00:00,285,22.0,4,21.726337551620343,0.5678314921116757,0.027313396455473017,0.04701715345489136,0.18824039190226352,0.3795911002094122,0.05,-1.0734233975875629,-1.0719434612041048,7.7416008502622065,-0.0657678785946869,7.670739840576836,0.6598419029513451
2017-10-12 05:00:00,285,22.0,5,21.776035763643055,0.5678314921116757,0.027313396455473017,0.04701715345489136,0.18824039190226352,0.3795911002094122,0.05,-1.0734233975875629,-1.0719434612041048,7.7416008502622065,-0.0657678785946869,7.604971961982149,0.6612255063446479
2017-10-12 06:00:00,285,22.0,6,21.825889282822146,0.5678314921116757,0.027313396455473017,0.04701715345489136,0.18824039190226352,0.3795911002094122,0.05,-1.0835278601010816,-1.082049177422106,7.7416008502622065,-0.06638759425016588,7.538584367731983,0.6626080407160442
2017-10-12 07:00:00,285,22.0,7,21.87542855639866,0.5678314921116757,0.7584293604660193,0.32045838767106555,0.328488640838034,0.23934285127364174,0.11696239819249943,-1.008541022717627,-1.0413841698700141,7.7416008502622065,-0.06269854963714248,7.475885818094841,0.6639926207904651
2017-10-12 08:00:00,285,22.0,8,21.92512676842137,0.5678314921116757,10.683049674179479,1.2625015575766145,0.4547239394892793,0.11310755262239641,0.31230287825459313,-0.29386749194074335,-0.980922458995329,7.7416008502622065,-0.02641445880542282,7.449471359289418,0.665376224183768
2017-10-12 09:00:00,285,22.0,9,21.975279914169146,0.5678314921116757,58.61648850808356,4.627259462345407,0.49022931928412206,0.07760217282755366,0.4902928386072589,2.7611497055195438,-0.7631785541004341,7.812382299146637,0.13979220046468008,7.589263559754098,0.6667563510758987
2017-10-12 10:00:00,285,22.0,10,22.02648167240044,0.6433105244937826,66.32932284046584,4.657815076361041,0.5638753642755179,0.07943516021826469,0.6390641118632965,3.1078048372856606,-0.8487173915200954,7.905520148179049,0.18197963093659408,7.771243190690692,0.6681235230332015
2017-10-12 11:00:00,285,22.0,11,22.077683430631733,0.6433105244937826,35.290345338191926,2.215126105325232,0.572449059425219,0.07086146506856361,0.7414730577163127,1.2317057730939585,-1.0275647579311165,7.937602467723097,0.068285599246414,7.839528789937106,0.6694906949905043
2017-10-12 12:00:00,285,22.0,12,22.128885188863027,0.6433105244937826,46.4721155886796,2.8155255261506094,0.5749657485738313,0.06834477591995125,0.7786186144025964,1.9325223236352773,-0.9834113220513241,7.993522881821855,0.11274369674420047,7.952272486681306,0.6708578669478071
2017-10-12 13:00:00,285,22.0,13,22.179459956185987,0.6433105244937826,69.6045747414977,4.368982765184021,0.572449059425219,0.07086146506856361,0.7414730577163127,3.3552023907789366,-0.8142851837923464,8.097036774341465,0.20120194926095375,8.15347443594226,0.672233736842521
2017-10-12 14:00:00,285,22.0,14,22.22883668364633,0.6433105244937826,85.44116162500686,5.9998973864989695,0.5638753642755179,0.07943516021826469,0.6390641118632965,4.300475306298946,-0.6106732214125166,8.23049606745006,0.2566537007090342,8.410128136651293,0.6736191993300579
2017-10-12 15:00:00,285,22.0,15,22.278375957222842,0.6433105244937826,73.18851079816727,6.359127383340036,0.5449594530755482,0.0983510714182344,0.4902928386072589,3.6343624676503534,-0.5947623609306449,8.337527008250923,0.20758514405892498,8.617713280710218,0.6750037794044788
2017-10-12 16:00:00,285,22.0,16,22.327915230799356,0.6433105244937826,63.88007464222356,8.254827078727391,0.5008454202050336,0.14246510428874892,0.31230287825459313,3.1121806669239422,-0.45733629102038087,8.41966815863429,0.16130523292029958,8.779018513630518,0.6763883594788996
2017-10-12 17:00:00,285,22.0,17,22.37745450437587,0.6433105244937826,33.509411929197526,15.872799660369871,0.3491366118648105,0.2941739126289721,0.11696239819249943,1.2621834403677334,0.08134913677180666,8.442129041048764,0.050177366327701325,8.82919587995822,0.6777729395533206
2017-10-12 18:00:00,285,22.0,18,22.42715271639858,0.6433105244937826,3.6842559364069993,7.227110101882601,0.19191214876365645,0.4513983757301261,0.05,-0.8011786575164783,-0.5421074898075963,8.442129041048764,-0.0430339346724082,8.786161945285812,0.6791565429466234
2017-10-12 19:00:00,285,22.0,19,22.47619362371165,0.6433105244937826,0.02770117245418796,0.05433917369836542,0.19191214876365645,0.4513983757301261,0.05,-1.0338409058878038,-1.0318334303614873,8.442129041048764,-0.0717308529355346,8.714431092350278,0.6805434796259162
2017-10-12 20:00:00,285,22.0,20,22.525061304853693,0.6433105244937826,0.02770117245418796,0.05433917369836542,0.19191214876365645,0.4513983757301261,0.05,-1.024165298271334,-1.0221561427124473,8.442129041048764,-0.07105853364948637,8.643372558700792,0.681931004108028
2017-10-12 21:00:00,285,22.0,21,22.5735720220639,0.6433105244937826,0.02770117245418796,0.05433917369836542,0.19191214876365645,0.4513983757301261,0.05,-1.0050646542986459,-1.0030521478296015,8.442129041048764,-0.06973130459762111,8.57364125410317,0.6833193954894344
2017-10-12 22:00:00,285,22.0,22,22.62171192221255,0.6433105244937826,0.02770117245418796,0.05433917369836542,0.19191214876365645,0.4513983757301261,0.05,-0.9862936929072829,-0.9842778479423486,8.442129041048764,-0.06842698168458947,8.50521427241858,0.6847082283896017
2017-10-12 23:00:00,285,22.0,23,22.66966128027591,0.6433105244937826,0.02770117245418796,0.05433917369836542,0.19191214876365645,0.4513983757301261,0.05,-0.9770302063734696,-0.9750126968924676,8.442129041048764,-0.06778329631260921,8.437430976105972,0.6860971172784907
2017-10-13 00:00:00,286,23.0,0,22.717018775701224,0.6433105244937826,0.02770117245418796,0.05433917369836542,0.19191214876365645,0.4513983757301261,0.05,-0.9497199797124265,-0.9476974959697007,8.442129041048764,-0.06588560653861882,8.371545369567354,0.6874854892806971
2017-10-13 01:00:00,286,23.0,1,22.763323891217983,0.6433105244937826,0.0,0.0,0.19191214876365645,0.4513983757301261,0.05,-0.9078778111698553,-0.9078778111698553,8.442129041048764,-0.06307711389503426,8.30846825567232,0.6888705844191921
2017-10-13 02:00:00,286,23.0,2,22.809185572548483,0.6433105244937826,0.02770117245418796,0.05433917369836542,0.19191214876365645,0.4513983757301261,0.05,-0.8887165872326714,-0.8866826130765655,8.442129041048764,-0.06164668093269215,8.246821574739627,0.6902534705124671
2017-10-13 03:00:00,286,23.0,3,22.854820823263935,0.6433105244937826,0.02770117245418796,0.05433917369836542,0.19191214876365645,0.4513983757301261,0.05,-0.8803036827296782,-0.8782680807723945,8.442129041048764,-0.061062093694816556,8.18575948104481,0.6916350502972121
2017-10-13 04:00:00,286,23.0,4,22.900905801613796,0.6433105244937826,0.02770117245418796,0.05433917369836542,0.19191214876365645,0.4513983757301261,0.05,-0.8972037449322676,-0.8951714020528677,8.442129041048764,-0.062236427269191326,8.12352305377562,0.6930191073910542
2017-10-13 05:00:00,286,23.0,5,22.947852109286522,0.6433105244937826,0.02770117245418796,0.05433917369836542,0.19191214876365645,0.4513983757301261,0.05,-0.9319069958952008,-0.9298812123421706,8.442129041048764,-0.06464784343356161,8.058875210342057,0.6944065421643985
2017-10-13 06:00:00,286,23.0,6,22.993025203809495,0.6433105244937826,0.02770117245418796,0.05433917369836542,0.19191214876365645,0.4513983757301261,0.05,-0.8636982507851241,-0.8616594037563933,8.442129041048764,-0.059908230987819416,7.998966979354238,0.6957850939107255
2017-10-13 07:00:00,286,23.0,7,23.034633466415386,0.7077370178025493,2.237318890836355,1.234258554410174,0.3568071305382388,0.35092988726431046,0.11283069739610774,-0.5853974123342183,-0.662271744831306,8.442129041048764,-0.04765877132451887,7.951308208029719,0.6971253920637992
2017-10-13 08:00:00,286,23.0,8,23.075123978096002,0.7077370178025493,51.32500260222266,7.174932677678132,0.5360530167934296,0.17168400100911962,0.30779512210673743,2.7424809450940533,-0.1833850550005346,8.52215626619829,0.15537213764802657,8.106680345677745,0.6984486805955716
2017-10-13 09:00:00,286,23.0,9,23.120759228811455,0.7077370178025493,222.39793214069567,20.90669654806496,0.5889800895274013,0.11875692827514794,0.48525019253788026,9.127278096114498,0.6297810843215877,8.834297764002645,0.5886622012230897,8.695342546900834,0.6998302603803166
2017-10-13 10:00:00,286,23.0,10,23.171596262990917,0.7077370178025493,433.9090667442829,33.03567505655114,0.6117488647632239,0.0959881530393254,0.6333716979741217,12.966639529317485,1.124494770043404,9.295577082851404,0.8683486402967383,9.563691187197572,0.7012028828187837
2017-10-13 11:00:00,286,23.0,11,23.223831801384776,0.7077370178025493,522.0447227372309,35.568825332293905,0.6220816654594007,0.08565535234314858,0.7351767796314532,14.280924190720263,1.102381721593278,9.810475989643313,0.9696592079613817,10.533350395158953,0.702544792008204
2017-10-13 12:00:00,286,23.0,12,23.276575089190334,0.7077370178025493,574.543762739419,37.797929334114585,0.6251161470230083,0.08262087077954094,0.7720610242932555,15.051131189373534,1.0966416066684026,10.354845562331588,1.0259255471668232,11.559275942325776,0.7038577821515286
2017-10-13 13:00:00,286,23.0,13,23.329117345515275,0.7077370178025493,583.0954918925299,39.7284385797973,0.6220816654594007,0.08565535234314858,0.7351767796314532,14.955232675178966,1.2925725801230485,10.894160880183678,1.0167219154462728,12.575997857772048,0.7051858488555535
2017-10-13 14:00:00,286,23.0,14,23.381352883909134,0.7077370178025493,428.8184652453939,32.64810201452758,0.6117488647632239,0.0959881530393254,0.6333716979741217,13.432241086668206,0.9159239456348878,11.369061797649044,0.8969482170570089,13.472946074829057,0.7065277580449737
2017-10-13 15:00:00,286,23.0,15,23.432986470278976,0.7077370178025493,322.32415079154083,30.300341131087265,0.5889800895274013,0.11875692827514794,0.48525019253788026,11.735817782497188,0.8585019055973184,11.769139700142082,0.7575245342034725,14.23047060903253,0.7078866515764328
2017-10-13 16:00:00,286,23.0,16,23.484988337420464,0.7077370178025493,226.87746048247817,31.71613097928742,0.5360530167934296,0.17168400100911962,0.30779512210673743,9.641611660759228,0.8970788925956323,12.070673006474005,0.5748223439882529,14.805292953020782,0.7092362047061056
2017-10-13 17:00:00,286,23.0,17,23.536814094988145,0.7077370178025493,88.04507870408952,48.571704288259205,0.3568071305382388,0.35092988726431046,0.11283069739610774,4.218893843033621,1.9808518243853501,12.1910444594805,0.23765092346848937,15.042943876489272,0.7105905546134466
2017-10-13 18:00:00,286,23.0,18,23.58696724073592,0.7077370178025493,10.471116524298935,22.640416028397276,0.19411735694028906,0.5136196608622602,0.05,-0.34128616457656924,0.49898322579386223,12.195407459613117,0.02052410691387326,15.063467983403145,0.7119706815055774
2017-10-13 19:00:00,286,23.0,19,23.633703046783474,0.7077370178025493,0.16753786438878293,0.3622466564543564,0.19411735694028906,0.5136196608622602,0.05,-0.9124768386254785,-0.8976745131013111,12.195407459613117,-0.06892461408603584,14.994543369317109,0.713357463179746
2017-10-13 20:00:00,286,23.0,20,23.679108759704015,0.7077370178025493,0.027922977398130495,0.06037444274239274,0.19411735694028906,0.5136196608622602,0.05,-0.8719474702843087,-0.8694656816048144,12.195407459613117,-0.06651015913867679,14.928033210178432,0.7147375989779469
2017-10-13 21:00:00,286,23.0,21,23.724744010419467,0.7077370178025493,0.027922977398130495,0.06037444274239274,0.19411735694028906,0.5136196608622602,0.05,-0.8802867318407013,-0.8778069217496898,12.195407459613117,-0.06714768533610334,14.86088552484233,0.7161191787626918
2017-10-13 22:00:00,286,23.0,22,23.771049125936226,0.7077370178025493,0.027922977398130495,0.06037444274239274,0.19411735694028906,0.5136196608622602,0.05,-0.9057488468019337,-0.9032749979560629,12.195407459613117,-0.06909422799331345,14.791791296849016,0.7175042739011868
2017-10-13 23:00:00,286,23.0,23,23.818607256645027,0.7077370178025493,0.027922977398130495,0.06037444274239274,0.19411735694028906,0.5136196608622602,0.05,-0.95872716142399,-0.9562653467693982,12.195407459613117,-0.07314432469608824,14.718646972152928,0.7188929345170982
2017-10-14 00:00:00,287,24.0,0,23.866556614708387,0.7077370178025493,0.027922977398130495,0.06037444274239274,0.19411735694028906,0.5136196608622602,0.05,-0.97701340619283,-0.9745556350309003,12.195407459613117,-0.07454226904502652,14.644104703107901,0.7202818234059871
2017-10-14 01:00:00,287,24.0,1,23.9139141101337,0.7077370178025493,0.0,0.0,0.19411735694028906,0.5136196608622602,0.05,-0.9518234744236407,-0.9518234744236407,12.195407459613117,-0.07275319638440922,14.571351506723492,0.7216701954081937
2017-10-14 02:00:00,287,24.0,2,23.9614722408425,0.7077370178025493,0.027922977398130495,0.06037444274239274,0.19411735694028906,0.5136196608622602,0.05,-0.95872716142399,-0.9562653467693982,12.195407459613117,-0.07314432469608824,14.498207182027404,0.723058856024105
2017-10-14 03:00:00,287,24.0,3,24.00942159890586,0.7726053228246074,0.028077558487796826,0.06623334974549239,0.19572431638751442,0.576881006437093,0.05,-0.9770016977622925,-0.9741119426278586,12.195407459613117,-0.08134232406294778,14.416864857964455,0.7244477449129939
2017-10-14 04:00:00,287,24.0,4,24.05774862698622,0.7726053228246074,0.028077558487796826,0.06623334974549239,0.19572431638751442,0.576881006437093,0.05,-0.9956098303143238,-0.9927248473588544,12.195407459613117,-0.08289530954853612,14.333969548415919,0.7258364112710851
2017-10-14 05:00:00,287,24.0,5,24.106259344196427,0.7726053228246074,0.028077558487796826,0.06623334974549239,0.19572431638751442,0.576881006437093,0.05,-1.0050362164035442,-1.0021536262997515,12.195407459613117,-0.08368200924602336,14.250287539169895,0.7272248026524916
2017-10-14 06:00:00,287,24.0,6,24.154770061406634,0.7726053228246074,0.028077558487796826,0.06623334974549239,0.19572431638751442,0.576881006437093,0.05,-1.0050362164035442,-1.0021536262997515,12.195407459613117,-0.08368200924602336,14.16660552992387,0.728613194033898
2017-10-14 07:00:00,287,24.0,7,24.202719419469993,0.7726053228246074,1.038647220657686,0.6655143666790498,0.36084788770831006,0.4117574351162973,0.10872464831083728,-0.9006523852774243,-0.9287976041878913,12.195407459613117,-0.07640328564317278,14.090202244280698,0.730002082922787
2017-10-14 08:00:00,287,24.0,8,24.250474846079122,0.7726053228246074,12.075470945048911,1.8114952755195444,0.5689504799513969,0.20365484287321045,0.30331139765334014,-0.08253154687341568,-0.8332340662919201,12.195407459613117,-0.023398039733621215,14.066804204547077,0.7313909151051673
2017-10-14 09:00:00,287,24.0,9,24.298801874159484,0.7726053228246074,47.32799376612021,4.772543506597586,0.6314359334583775,0.1411693893662299,0.48023325458972854,2.210054138878252,-0.6410990713984591,12.264966184629296,0.1409404356443047,14.207744640191383,0.7327795814632584
2017-10-14 10:00:00,287,24.0,10,24.349099292680126,0.7726053228246074,111.2184781475263,9.103207053830921,0.6584109360905188,0.11419438673408855,0.6277109601497288,5.516590677749224,-0.4498086829144843,12.466033265513778,0.38672834459097694,14.59447298478236,0.7341583736304547
2017-10-14 11:00:00,287,24.0,11,24.399674060003086,0.7726053228246074,92.63174148564076,6.793645854566659,0.6706688333548204,0.10193648946978695,0.7289210325916697,4.587966648152272,-0.6379006715961821,12.633885729695972,0.325293935503771,14.919766920286131,0.7355342435251685
2017-10-14 12:00:00,287,24.0,12,24.451205592095103,0.7726053228246074,169.3721887675532,11.998826511634993,0.6742704830929049,0.09833483973170243,0.7655487605640431,7.841725032095981,-0.35955382433961747,12.931263675931781,0.5672254022620264,15.486992322548158,0.7368953101232875
2017-10-14 13:00:00,287,24.0,13,24.503441130488962,0.7726053228246074,208.5078285493015,15.292040528982604,0.6706688333548204,0.10193648946978695,0.7289210325916697,9.149789994936015,-0.23155911739203638,13.27800185197517,0.6601904630438773,16.147182785592037,0.7382372193127077
2017-10-14 14:00:00,287,24.0,14,24.555266888056643,0.7726053228246074,111.2184781475263,9.103207053830921,0.6584109360905188,0.11419438673408855,0.6277109601497288,5.383411963175872,-0.5999430538149715,13.471761422253769,0.3754066155404126,16.52258940113245,0.7395915692200485
2017-10-14 15:00:00,287,24.0,15,24.60622934299886,0.7726053228246074,137.4234679804261,13.85774945384652,0.6314359334583775,0.1411693893662299,0.48023325458972854,6.639494324179687,-0.17060299528367018,13.706035617943906,0.4501797885660694,16.972769189698518,0.7409624503628027
2017-10-14 16:00:00,287,24.0,16,24.6578629293687,0.7726053228246074,157.53000732859263,23.631779276095877,0.5689504799513969,0.20365484287321045,0.30331139765334014,7.414239499854503,0.42025191719330723,13.947722273948083,0.4648235176886393,17.437592707387157,0.7423213438942619
2017-10-14 17:00:00,287,24.0,17,24.709594598179404,0.7726053228246074,45.051323196027134,28.86668565470379,0.36084788770831006,0.4117574351162973,0.10872464831083728,1.7788141637095916,0.752135501996855,13.994613864014699,0.1027705016263353,17.540363209013492,0.7436779980146497
2017-10-14 18:00:00,287,24.0,18,24.761228184549246,0.7726053228246074,4.127401097706131,9.736302412587381,0.19572431638751442,0.576881006437093,0.05,-0.9334110477846824,-0.5308915011119388,13.994613864014699,-0.052806865972309006,17.487556343041184,0.7450368915461089
2017-10-14 19:00:00,287,24.0,19,24.813053942116927,0.7726053228246074,0.05615511697559365,0.13246669949098477,0.19572431638751442,0.576881006437093,0.05,-1.2554990616250665,-1.2498524110928715,13.994613864014699,-0.10440876373604802,17.383147579305138,0.7463912414534498
2017-10-14 20:00:00,287,24.0,20,24.8653591539047,0.7726053228246074,0.028077558487796826,0.06623334974549239,0.19572431638751442,0.576881006437093,0.05,-1.3292787068670928,-1.3264697552914337,13.994613864014699,-0.11074183635214019,17.272405742952998,0.7477304887268805
2017-10-14 21:00:00,287,24.0,21,24.917594692298557,0.7726053228246074,0.028077558487796826,0.06623334974549239,0.19572431638751442,0.576881006437093,0.05,-1.3170720197612416,-1.3142605632709523,13.994613864014699,-0.1097231375334117,17.162682605419587,0.7490723979163008
2017-10-14 22:00:00,287,24.0,22,24.9692282786684,0.7726053228246074,0.028077558487796826,0.06623334974549239,0.19572431638751442,0.576881006437093,0.05,-1.234482368050575,-1.231653463088666,13.994613864014699,-0.10283065635032558,17.059851949069262,0.7504312914477599
2017-10-14 23:00:00,287,24.0,23,25.020861865038242,0.8582597226962011,0.028211114627228792,0.0736221658094204,0.1971852792933109,0.6610744434028902,0.05,-1.2344724652093055,-1.2311057070890172,13.994613864014699,-0.1141854103349488,16.945666538734315,0.7517901849792191
2017-10-15 00:00:00,288,25.0,0,25.072287392963606,0.8582597226962011,0.028211114627228792,0.0736221658094204,0.1971852792933109,0.6610744434028902,0.05,-1.2117701126007276,-1.2083974566344995,13.994613864014699,-0.11208066164783077,16.833585877086485,0.7531533567338795
2017-10-15 01:00:00,288,25.0,1,25.123818925055623,0.8582597226962011,0.0,0.0,0.1971852792933109,0.6610744434028902,0.05,-1.2251663689483792,-1.2251663689483792,13.994613864014699,-0.11356318239159752,16.720022694694887,0.7545144233319986
2017-10-15 02:00:00,288,25.0,2,25.17513452097604,0.8582597226962011,0.028211114627228792,0.0736221658094204,0.1971852792933109,0.6610744434028902,0.05,-1.200564186593528,-1.1971885878570563,13.994613864014699,-0.1110417512913598,16.608980943403527,0.7558796307439521
2017-10-15 03:00:00,288,25.0,3,25.226336279207334,0.8582597226962011,0.028211114627228792,0.0736221658094204,0.1971852792933109,0.6610744434028902,0.05,-1.1894540827585653,-1.186075545439835,13.994613864014699,-0.11001172318747937,16.498969220216047,0.757246802701255
2017-10-15 04:00:00,288,25.0,4,25.277420316324243,0.8582597226962011,0.028211114627228792,0.0736221658094204,0.1971852792933109,0.6610744434028902,0.05,-1.1784390493041272,-1.1750575776549903,13.994613864014699,-0.10899050765563431,16.389978712560413,0.7586158664555658
2017-10-15 05:00:00,288,25.0,5,25.327717734844885,0.8582597226962011,0.028211114627228792,0.0736221658094204,0.1971852792933109,0.6610744434028902,0.05,-1.1143038950111603,-1.1109049101697657,13.994613864014699,-0.10304443835129687,16.286934274209116,0.759994658622762
2017-10-15 06:00:00,288,25.0,6,25.376758642157956,0.8582597226962011,0.028211114627228792,0.0736221658094204,0.1971852792933109,0.6610744434028902,0.05,-1.0338024734965356,-1.0303804020031706,13.994613864014699,-0.09558094826354642,16.19135332594557,0.7613815953020548
2017-10-15 07:00:00,288,25.0,7,25.424708000221315,0.8582597226962011,0.8299233525185672,0.6301469199682431,0.36425346355313376,0.49400625914306734,0.1046456370279123,-0.9163897855637761,-0.9314681027317199,13.994613864014699,-0.08574651644017388,16.105606809505396,0.7627704841909437
2017-10-15 08:00:00,288,25.0,8,25.47206549564663,0.8582597226962011,12.838039428415923,2.082212905104497,0.6094508381511955,0.2488088845450056,0.29885331339074184,-0.008963481615578472,-0.7945356121678869,13.994613864014699,-0.021940234644039366,16.083666574861358,0.7641588561931503
2017-10-15 09:00:00,288,25.0,9,25.5211064029597,0.8582597226962011,58.94331945805436,6.428514635313771,0.6851129970442751,0.17314672565192601,0.4752438618006929,2.8603373293419256,-0.5590552033253215,14.095511581280176,0.20118841585365022,16.284854990715008,0.7655457928724431
2017-10-15 10:00:00,288,25.0,10,25.570645676536213,0.8582597226962011,140.94341416847573,12.520897873553437,0.7179831906697579,0.1402765320264432,0.6220838895930876,6.840260229082001,-0.152978247731835,14.372008208084548,0.5280911214718075,16.812946112186815,0.7669303729468641
2017-10-15 11:00:00,288,25.0,11,25.622071204461577,0.8582597226962011,258.5648710887605,20.622638471813104,0.732957017518061,0.12530270517814013,0.7227078031963599,10.499798085851229,0.24399924961947184,14.812351377526651,0.8344592412033007,17.647405353390116,0.7682935447015244
2017-10-15 12:00:00,288,25.0,12,25.673896962029257,0.8582597226962011,134.4069913982043,10.361337957633987,0.7373608821333343,0.12089884056286682,0.7590837529392478,6.4434337085592475,-0.5110144398151422,15.075796534243834,0.5064503302828484,18.153855683672965,0.7696478946088654
2017-10-15 13:00:00,288,25.0,13,25.72509872026055,0.8582597226962011,105.83163674206389,8.440928476562522,0.732957017518061,0.12530270517814013,0.7227078031963599,5.190720888158435,-0.5758727521662789,15.283876431365519,0.4031010238249971,18.556956707497964,0.7710150665661681
2017-10-15 14:00:00,288,25.0,14,25.776061175202766,0.8582597226962011,88.4855423220627,7.860732232413464,0.7179831906697579,0.1402765320264432,0.6220838895930876,4.340606650915122,-0.5945280307475007,15.451341272428802,0.3275731024906292,18.884529809988592,0.7723859477089223
2017-10-15 15:00:00,288,25.0,15,25.82676897261224,0.8582597226962011,46.80793015786671,5.104996916278584,0.6851129970442751,0.17314672565192601,0.4752438618006929,2.004032668882399,-0.7714692709047715,15.514643039383024,0.1338564365734771,19.01838624656207,0.7737602336421603
2017-10-15 16:00:00,288,25.0,16,25.876308246188753,0.8582597226962011,31.92161155173689,5.177394250530101,0.6094508381511955,0.2488088845450056,0.29885331339074184,1.1591741379863627,-0.6811053027773064,15.537577587857468,0.05799541672626498,19.076381663288334,0.7751448137165812
2017-10-15 17:00:00,288,25.0,17,25.9255188436056,0.8582597226962011,10.469802293311153,7.949545759599374,0.36425346355313376,0.49400625914306734,0.1046456370279123,-0.2775353193084933,-0.4586968312209694,15.537577587857468,-0.035390769154778914,19.040990894133554,0.7765310623976819
2017-10-15 18:00:00,288,25.0,18,25.97472944102245,0.8582597226962011,1.354133502106982,3.5338639588521787,0.1971852792933109,0.6610744434028902,0.05,-0.9440409162082722,-0.781847001866796,15.537577587857468,-0.0759250846777124,18.96506580945584,0.7779173110787826
2017-10-15 19:00:00,288,25.0,19,26.0239400384393,0.9273512186897991,0.02828023534119361,0.07929204147157559,0.19798340871317688,0.7293678099766222,0.05,-1.0435573242042593,-1.039716468942281,15.537577587857468,-0.1042138180997229,18.860851991356117,0.7793035597598833
2017-10-15 20:00:00,288,25.0,20,26.073945209986363,0.9273512186897991,0.02828023534119361,0.07929204147157559,0.19798340871317688,0.7293678099766222,0.05,-1.0936476644840811,-1.0898230035264183,15.537577587857468,-0.10923183826811692,18.751620153088002,0.7806849346714151
